source_file,region,region_code,sector,year,month,value,variable
elstat.xlsx,Dytiki Elláda,EL63,G,2019,NaN,30631,employment
elstat.xlsx,Dytiki Elláda,EL63,H,2019,NaN,6936,employment
elstat.xlsx,Dytiki Elláda,EL63,I,2019,NaN,22216,employment
elstat.xlsx,Dytiki Elláda,EL63,J,2019,NaN,1237,employment
elstat.xlsx,Dytiki Elláda,EL63,K,2019,NaN,1157,employment
elstat.xlsx,Dytiki Elláda,EL63,L,2019,NaN,400,employment
elstat.xlsx,Dytiki Elláda,EL63,M,2019,NaN,9745,employment
elstat.xlsx,Dytiki Elláda,EL63,N,2019,NaN,2866,employment
elstat.xlsx,Dytiki Elláda,EL63,O,2019,NaN,11206,employment
elstat.xlsx,Dytiki Elláda,EL63,P,2019,NaN,21048,employment
elstat.xlsx,Dytiki Elláda,EL63,Q,2019,NaN,13381,employment
elstat.xlsx,Dytiki Elláda,EL63,R,2019,NaN,2856,employment
elstat.xlsx,Dytiki Elláda,EL63,S,2019,NaN,4202,employment
elstat.xlsx,Dytiki Elláda,EL63,W,2019,NaN,831,employment
elstat.xlsx,Peloponnisos,EL65,A,2019,NaN,54674,employment
elstat.xlsx,Peloponnisos,EL65,B,2019,NaN,188,employment
elstat.xlsx,Peloponnisos,EL65,C,2019,NaN,14031,employment
elstat.xlsx,Peloponnisos,EL65,D,2019,NaN,786,employment
elstat.xlsx,Peloponnisos,EL65,E,2019,NaN,713,employment
elstat.xlsx,Peloponnisos,EL65,F,2019,NaN,6009,employment
elstat.xlsx,Peloponnisos,EL65,G,2019,NaN,28415,employment
elstat.xlsx,Peloponnisos,EL65,H,2019,NaN,5744,employment
elstat.xlsx,Peloponnisos,EL65,I,2019,NaN,29140,employment
elstat.xlsx,Peloponnisos,EL65,J,2019,NaN,846,employment
elstat.xlsx,Peloponnisos,EL65,K,2019,NaN,964,employment
elstat.xlsx,Peloponnisos,EL65,L,2019,NaN,438,employment
elstat.xlsx,Peloponnisos,EL65,M,2019,NaN,7239,employment
elstat.xlsx,Peloponnisos,EL65,N,2019,NaN,2356,employment
elstat.xlsx,Peloponnisos,EL65,O,2019,NaN,7295,employment
elstat.xlsx,Peloponnisos,EL65,P,2019,NaN,13302,employment
elstat.xlsx,Peloponnisos,EL65,Q,2019,NaN,8065,employment
elstat.xlsx,Peloponnisos,EL65,R,2019,NaN,3478,employment
elstat.xlsx,Peloponnisos,EL65,S,2019,NaN,3730,employment
elstat.xlsx,Peloponnisos,EL65,W,2019,NaN,794,employment
elstat.xlsx,Attiki,EL30,A,2019,NaN,21089,employment
elstat.xlsx,Attiki,EL30,B,2019,NaN,3351,employment
elstat.xlsx,Attiki,EL30,C,2019,NaN,161243,employment
elstat.xlsx,Attiki,EL30,D,2019,NaN,22483,employment
elstat.xlsx,Attiki,EL30,E,2019,NaN,6343,employment
elstat.xlsx,Attiki,EL30,F,2019,NaN,57022,employment
elstat.xlsx,Attiki,EL30,G,2019,NaN,380552,employment
elstat.xlsx,Attiki,EL30,H,2019,NaN,115754,employment
elstat.xlsx,Attiki,EL30,I,2019,NaN,203016,employment
elstat.xlsx,Attiki,EL30,J,2019,NaN,73173,employment
elstat.xlsx,Attiki,EL30,K,2019,NaN,67911,employment
elstat.xlsx,Attiki,EL30,L,2019,NaN,14497,employment
elstat.xlsx,Attiki,EL30,M,2019,NaN,143945,employment
elstat.xlsx,Attiki,EL30,N,2019,NaN,103723,employment
elstat.xlsx,Attiki,EL30,O,2019,NaN,283324,employment
elstat.xlsx,Attiki,EL30,P,2019,NaN,142302,employment
elstat.xlsx,Attiki,EL30,Q,2019,NaN,136020,employment
elstat.xlsx,Attiki,EL30,R,2019,NaN,43000,employment
elstat.xlsx,Attiki,EL30,S,2019,NaN,54041,employment
elstat.xlsx,Attiki,EL30,W,2019,NaN,15135,employment
elstat.xlsx,Voreio Aigaio,EL41,A,2019,NaN,11345,employment
elstat.xlsx,Voreio Aigaio,EL41,B,2019,NaN,63,employment
elstat.xlsx,Voreio Aigaio,EL41,C,2019,NaN,2842,employment
elstat.xlsx,Voreio Aigaio,EL41,D,2019,NaN,155,employment
elstat.xlsx,Voreio Aigaio,EL41,E,2019,NaN,168,employment
elstat.xlsx,Voreio Aigaio,EL41,F,2019,NaN,2271,employment
elstat.xlsx,Voreio Aigaio,EL41,G,2019,NaN,9672,employment
elstat.xlsx,Voreio Aigaio,EL41,H,2019,NaN,1819,employment
elstat.xlsx,Voreio Aigaio,EL41,I,2019,NaN,12687,employment
elstat.xlsx,Voreio Aigaio,EL41,J,2019,NaN,364,employment
elstat.xlsx,Voreio Aigaio,EL41,K,2019,NaN,322,employment
elstat.xlsx,Voreio Aigaio,EL41,L,2019,NaN,112,employment
elstat.xlsx,Voreio Aigaio,EL41,M,2019,NaN,2459,employment
elstat.xlsx,Voreio Aigaio,EL41,N,2019,NaN,1017,employment
elstat.xlsx,Voreio Aigaio,EL41,O,2019,NaN,2973,employment
elstat.xlsx,Voreio Aigaio,EL41,P,2019,NaN,6250,employment
elstat.xlsx,Voreio Aigaio,EL41,Q,2019,NaN,4056,employment
elstat.xlsx,Voreio Aigaio,EL41,R,2019,NaN,667,employment
elstat.xlsx,Voreio Aigaio,EL41,S,2019,NaN,1419,employment
elstat.xlsx,Voreio Aigaio,EL41,W,2019,NaN,255,employment
elstat.xlsx,Notio Aigaio,EL42,A,2019,NaN,6851,employment
elstat.xlsx,Notio Aigaio,EL42,B,2019,NaN,164,employment
elstat.xlsx,Notio Aigaio,EL42,C,2019,NaN,5799,employment
elstat.xlsx,Notio Aigaio,EL42,D,2019,NaN,224,employment
elstat.xlsx,Notio Aigaio,EL42,E,2019,NaN,901,employment
elstat.xlsx,Notio Aigaio,EL42,F,2019,NaN,8107,employment
elstat.xlsx,Notio Aigaio,EL42,G,2019,NaN,27261,employment
elstat.xlsx,Notio Aigaio,EL42,H,2019,NaN,5309,employment
elstat.xlsx,Notio Aigaio,EL42,I,2019,NaN,84785,employment
elstat.xlsx,Notio Aigaio,EL42,J,2019,NaN,739,employment
elstat.xlsx,Notio Aigaio,EL42,K,2019,NaN,637,employment
elstat.xlsx,Notio Aigaio,EL42,L,2019,NaN,1205,employment
elstat.xlsx,Notio Aigaio,EL42,M,2019,NaN,5442,employment
elstat.xlsx,Notio Aigaio,EL42,N,2019,NaN,6160,employment
elstat.xlsx,Notio Aigaio,EL42,O,2019,NaN,4927,employment
elstat.xlsx,Notio Aigaio,EL42,P,2019,NaN,9342,employment
elstat.xlsx,Notio Aigaio,EL42,Q,2019,NaN,5306,employment
elstat.xlsx,Notio Aigaio,EL42,R,2019,NaN,2807,employment
elstat.xlsx,Notio Aigaio,EL42,S,2019,NaN,3577,employment
elstat.xlsx,Notio Aigaio,EL42,W,2019,NaN,597,employment
elstat.xlsx,Kriti,EL43,A,2019,NaN,52135,employment
elstat.xlsx,Kriti,EL43,B,2019,NaN,104,employment
elstat.xlsx,Kriti,EL43,C,2019,NaN,15366,employment
elstat.xlsx,Kriti,EL43,D,2019,NaN,950,employment
elstat.xlsx,Kriti,EL43,E,2019,NaN,1025,employment
elstat.xlsx,Kriti,EL43,F,2019,NaN,10578,employment
elstat.xlsx,Kriti,EL43,G,2019,NaN,43188,employment
elstat.xlsx,Kriti,EL43,H,2019,NaN,10136,employment
elstat.xlsx,Kriti,EL43,I,2019,NaN,69410,employment
elstat.xlsx,Kriti,EL43,J,2019,NaN,2372,employment
elstat.xlsx,Kriti,EL43,K,2019,NaN,2009,employment
elstat.xlsx,Kriti,EL43,L,2019,NaN,1199,employment
elstat.xlsx,Kriti,EL43,M,2019,NaN,12506,employment
elstat.xlsx,Kriti,EL43,N,2019,NaN,7734,employment
elstat.xlsx,Kriti,EL43,O,2019,NaN,8569,employment
elstat.xlsx,Kriti,EL43,P,2019,NaN,22175,employment
elstat.xlsx,Kriti,EL43,Q,2019,NaN,15191,employment
elstat.xlsx,Kriti,EL43,R,2019,NaN,3784,employment
elstat.xlsx,Kriti,EL43,S,2019,NaN,6414,employment
elstat.xlsx,Kriti,EL43,W,2019,NaN,2207,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,A,2020,NaN,43538,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,B,2020,NaN,949,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,C,2020,NaN,15998,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,D,2020,NaN,686,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,E,2020,NaN,878,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,F,2020,NaN,5132,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,G,2020,NaN,26209,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,H,2020,NaN,4113,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,I,2020,NaN,22259,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,J,2020,NaN,2472,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,K,2020,NaN,928,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,L,2020,NaN,394,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,M,2020,NaN,8139,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,N,2020,NaN,1863,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,O,2020,NaN,6771,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,P,2020,NaN,15001,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,Q,2020,NaN,11117,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,R,2020,NaN,2063,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,S,2020,NaN,4164,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,W,2020,NaN,259,employment
elstat.xlsx,Kentriki Makedonia,EL52,A,2020,NaN,86466,employment
elstat.xlsx,Kentriki Makedonia,EL52,B,2020,NaN,350,employment
elstat.xlsx,Kentriki Makedonia,EL52,C,2020,NaN,69147,employment
elstat.xlsx,Kentriki Makedonia,EL52,D,2020,NaN,2951,employment
elstat.xlsx,Kentriki Makedonia,EL52,E,2020,NaN,2208,employment
elstat.xlsx,Kentriki Makedonia,EL52,F,2020,NaN,21788,employment
elstat.xlsx,Kentriki Makedonia,EL52,G,2020,NaN,128072,employment
elstat.xlsx,Kentriki Makedonia,EL52,H,2020,NaN,20810,employment
elstat.xlsx,Kentriki Makedonia,EL52,I,2020,NaN,79398,employment
elstat.xlsx,Kentriki Makedonia,EL52,J,2020,NaN,7264,employment
elstat.xlsx,Kentriki Makedonia,EL52,K,2020,NaN,4807,employment
elstat.xlsx,Kentriki Makedonia,EL52,L,2020,NaN,2487,employment
elstat.xlsx,Kentriki Makedonia,EL52,M,2020,NaN,33909,employment
elstat.xlsx,Kentriki Makedonia,EL52,N,2020,NaN,17825,employment
elstat.xlsx,Kentriki Makedonia,EL52,O,2020,NaN,21579,employment
elstat.xlsx,Kentriki Makedonia,EL52,P,2020,NaN,57109,employment
elstat.xlsx,Kentriki Makedonia,EL52,Q,2020,NaN,44073,employment
elstat.xlsx,Kentriki Makedonia,EL52,R,2020,NaN,11130,employment
elstat.xlsx,Kentriki Makedonia,EL52,S,2020,NaN,22032,employment
elstat.xlsx,Kentriki Makedonia,EL52,W,2020,NaN,1338,employment
elstat.xlsx,Dytiki Makedonia,EL53,A,2020,NaN,16998,employment
elstat.xlsx,Dytiki Makedonia,EL53,B,2020,NaN,159,employment
elstat.xlsx,Dytiki Makedonia,EL53,C,2020,NaN,6718,employment
elstat.xlsx,Dytiki Makedonia,EL53,D,2020,NaN,504,employment
elstat.xlsx,Dytiki Makedonia,EL53,E,2020,NaN,380,employment
elstat.xlsx,Dytiki Makedonia,EL53,F,2020,NaN,4543,employment
elstat.xlsx,Dytiki Makedonia,EL53,G,2020,NaN,10217,employment
elstat.xlsx,Dytiki Makedonia,EL53,H,2020,NaN,2165,employment
elstat.xlsx,Dytiki Makedonia,EL53,I,2020,NaN,7277,employment
elstat.xlsx,Dytiki Makedonia,EL53,J,2020,NaN,327,employment
elstat.xlsx,Dytiki Makedonia,EL53,K,2020,NaN,321,employment
elstat.xlsx,Dytiki Makedonia,EL53,L,2020,NaN,83,employment
elstat.xlsx,Dytiki Makedonia,EL53,M,2020,NaN,3535,employment
elstat.xlsx,Dytiki Makedonia,EL53,N,2020,NaN,517,employment
elstat.xlsx,Dytiki Makedonia,EL53,O,2020,NaN,3530,employment
elstat.xlsx,Dytiki Makedonia,EL53,P,2020,NaN,8121,employment
elstat.xlsx,Dytiki Makedonia,EL53,Q,2020,NaN,4823,employment
elstat.xlsx,Dytiki Makedonia,EL53,R,2020,NaN,1018,employment
elstat.xlsx,Dytiki Makedonia,EL53,S,2020,NaN,1835,employment
elstat.xlsx,Dytiki Makedonia,EL53,W,2020,NaN,79,employment
elstat.xlsx,Ipeiros,EL54,A,2020,NaN,19488,employment
elstat.xlsx,Ipeiros,EL54,B,2020,NaN,2,employment
elstat.xlsx,Ipeiros,EL54,C,2020,NaN,9284,employment
elstat.xlsx,Ipeiros,EL54,D,2020,NaN,604,employment
elstat.xlsx,Ipeiros,EL54,E,2020,NaN,754,employment
elstat.xlsx,Ipeiros,EL54,F,2020,NaN,4246,employment
elstat.xlsx,Ipeiros,EL54,G,2020,NaN,14805,employment
elstat.xlsx,Ipeiros,EL54,H,2020,NaN,3303,employment
elstat.xlsx,Ipeiros,EL54,I,2020,NaN,15632,employment
elstat.xlsx,Ipeiros,EL54,J,2020,NaN,766,employment
elstat.xlsx,Ipeiros,EL54,K,2020,NaN,531,employment
elstat.xlsx,Ipeiros,EL54,L,2020,NaN,207,employment
elstat.xlsx,Ipeiros,EL54,M,2020,NaN,5255,employment
elstat.xlsx,Ipeiros,EL54,N,2020,NaN,982,employment
elstat.xlsx,Ipeiros,EL54,O,2020,NaN,2,employment
elstat.xlsx,Ipeiros,EL54,P,2020,NaN,10185,employment
elstat.xlsx,Ipeiros,EL54,Q,2020,NaN,8047,employment
elstat.xlsx,Ipeiros,EL54,R,2020,NaN,1598,employment
elstat.xlsx,Ipeiros,EL54,S,2020,NaN,2597,employment
elstat.xlsx,Ipeiros,EL54,W,2020,NaN,74,employment
elstat.xlsx,Thessalia,EL61,A,2020,NaN,49421,employment
elstat.xlsx,Thessalia,EL61,B,2020,NaN,301,employment
elstat.xlsx,Thessalia,EL61,C,2020,NaN,21113,employment
elstat.xlsx,Thessalia,EL61,D,2020,NaN,912,employment
elstat.xlsx,Thessalia,EL61,E,2020,NaN,730,employment
elstat.xlsx,Thessalia,EL61,F,2020,NaN,8056,employment
elstat.xlsx,Thessalia,EL61,G,2020,NaN,31468,employment
elstat.xlsx,Thessalia,EL61,H,2020,NaN,6661,employment
elstat.xlsx,Thessalia,EL61,I,2020,NaN,27175,employment
elstat.xlsx,Thessalia,EL61,J,2020,NaN,1101,employment
elstat.xlsx,Thessalia,EL61,K,2020,NaN,1268,employment
elstat.xlsx,Thessalia,EL61,L,2020,NaN,623,employment
elstat.xlsx,Thessalia,EL61,M,2020,NaN,10882,employment
elstat.xlsx,Thessalia,EL61,N,2020,NaN,3271,employment
elstat.xlsx,Thessalia,EL61,O,2020,NaN,12071,employment
elstat.xlsx,Thessalia,EL61,P,2020,NaN,19002,employment
elstat.xlsx,Thessalia,EL61,Q,2020,NaN,16944,employment
elstat.xlsx,Thessalia,EL61,R,2020,NaN,2850,employment
elstat.xlsx,Thessalia,EL61,S,2020,NaN,5119,employment
elstat.xlsx,Thessalia,EL61,W,2020,NaN,1711,employment
elstat.xlsx,Sterea Elláda,EL64,A,2020,NaN,32544,employment
elstat.xlsx,Sterea Elláda,EL64,B,2020,NaN,146,employment
elstat.xlsx,Sterea Elláda,EL64,C,2020,NaN,16514,employment
elstat.xlsx,Sterea Elláda,EL64,D,2020,NaN,519,employment
elstat.xlsx,Sterea Elláda,EL64,E,2020,NaN,844,employment
elstat.xlsx,Sterea Elláda,EL64,F,2020,NaN,5750,employment
elstat.xlsx,Sterea Elláda,EL64,G,2020,NaN,22330,employment
elstat.xlsx,Sterea Elláda,EL64,H,2020,NaN,5769,employment
elstat.xlsx,Sterea Elláda,EL64,I,2020,NaN,18128,employment
elstat.xlsx,Sterea Elláda,EL64,J,2020,NaN,684,employment
elstat.xlsx,Sterea Elláda,EL64,K,2020,NaN,785,employment
elstat.xlsx,Sterea Elláda,EL64,L,2020,NaN,442,employment
elstat.xlsx,Sterea Elláda,EL64,M,2020,NaN,6008,employment
elstat.xlsx,Sterea Elláda,EL64,N,2020,NaN,2801,employment
elstat.xlsx,Sterea Elláda,EL64,O,2020,NaN,6899,employment
elstat.xlsx,Sterea Elláda,EL64,P,2020,NaN,13287,employment
elstat.xlsx,Sterea Elláda,EL64,Q,2020,NaN,7404,employment
elstat.xlsx,Sterea Elláda,EL64,R,2020,NaN,1624,employment
elstat.xlsx,Sterea Elláda,EL64,S,2020,NaN,3499,employment
elstat.xlsx,Sterea Elláda,EL64,W,2020,NaN,124,employment
elstat.xlsx,Ionia Nisia,EL62,A,2020,NaN,6647,employment
elstat.xlsx,Ionia Nisia,EL62,B,2020,NaN,2,employment
elstat.xlsx,Ionia Nisia,EL62,C,2020,NaN,2981,employment
elstat.xlsx,Ionia Nisia,EL62,D,2020,NaN,115,employment
elstat.xlsx,Ionia Nisia,EL62,E,2020,NaN,468,employment
elstat.xlsx,Ionia Nisia,EL62,F,2020,NaN,4272,employment
elstat.xlsx,Ionia Nisia,EL62,G,2020,NaN,13775,employment
elstat.xlsx,Ionia Nisia,EL62,H,2020,NaN,3075,employment
elstat.xlsx,Ionia Nisia,EL62,I,2020,NaN,26847,employment
elstat.xlsx,Ionia Nisia,EL62,J,2020,NaN,423,employment
elstat.xlsx,Ionia Nisia,EL62,K,2020,NaN,359,employment
elstat.xlsx,Ionia Nisia,EL62,L,2020,NaN,512,employment
elstat.xlsx,Ionia Nisia,EL62,M,2020,NaN,3664,employment
elstat.xlsx,Ionia Nisia,EL62,N,2020,NaN,2639,employment
elstat.xlsx,Ionia Nisia,EL62,O,2020,NaN,2,employment
elstat.xlsx,Ionia Nisia,EL62,P,2020,NaN,6691,employment
elstat.xlsx,Ionia Nisia,EL62,Q,2020,NaN,3926,employment
elstat.xlsx,Ionia Nisia,EL62,R,2020,NaN,1655,employment
elstat.xlsx,Ionia Nisia,EL62,S,2020,NaN,2135,employment
elstat.xlsx,Ionia Nisia,EL62,W,2020,NaN,92,employment
elstat.xlsx,Dytiki Elláda,EL63,A,2020,NaN,43834,employment
elstat.xlsx,Dytiki Elláda,EL63,B,2020,NaN,2,employment
elstat.xlsx,Dytiki Elláda,EL63,C,2020,NaN,11399,employment
elstat.xlsx,Dytiki Elláda,EL63,D,2020,NaN,925,employment
elstat.xlsx,Dytiki Elláda,EL63,E,2020,NaN,687,employment
elstat.xlsx,Dytiki Elláda,EL63,F,2020,NaN,6960,employment
elstat.xlsx,Dytiki Elláda,EL63,G,2020,NaN,30169,employment
elstat.xlsx,Dytiki Elláda,EL63,H,2020,NaN,6896,employment
elstat.xlsx,Dytiki Elláda,EL63,I,2020,NaN,21734,employment
elstat.xlsx,Dytiki Elláda,EL63,J,2020,NaN,1262,employment
elstat.xlsx,Dytiki Elláda,EL63,K,2020,NaN,1110,employment
elstat.xlsx,Dytiki Elláda,EL63,L,2020,NaN,454,employment
elstat.xlsx,Dytiki Elláda,EL63,M,2020,NaN,9778,employment
elstat.xlsx,Dytiki Elláda,EL63,N,2020,NaN,2714,employment
elstat.xlsx,Dytiki Elláda,EL63,O,2020,NaN,2,employment
elstat.xlsx,Dytiki Elláda,EL63,P,2020,NaN,20934,employment
elstat.xlsx,Dytiki Elláda,EL63,Q,2020,NaN,14502,employment
elstat.xlsx,Dytiki Elláda,EL63,R,2020,NaN,2616,employment
elstat.xlsx,Dytiki Elláda,EL63,S,2020,NaN,4940,employment
elstat.xlsx,Dytiki Elláda,EL63,W,2020,NaN,193,employment
elstat.xlsx,Peloponnisos,EL65,A,2020,NaN,55407,employment
elstat.xlsx,Peloponnisos,EL65,B,2020,NaN,158,employment
elstat.xlsx,Peloponnisos,EL65,C,2020,NaN,13623,employment
elstat.xlsx,Peloponnisos,EL65,D,2020,NaN,872,employment
elstat.xlsx,Peloponnisos,EL65,E,2020,NaN,736,employment
elstat.xlsx,Peloponnisos,EL65,F,2020,NaN,6768,employment
elstat.xlsx,Peloponnisos,EL65,G,2020,NaN,27964,employment
elstat.xlsx,Peloponnisos,EL65,H,2020,NaN,5767,employment
elstat.xlsx,Peloponnisos,EL65,I,2020,NaN,27211,employment
elstat.xlsx,Peloponnisos,EL65,J,2020,NaN,837,employment
elstat.xlsx,Peloponnisos,EL65,K,2020,NaN,927,employment
elstat.xlsx,Peloponnisos,EL65,L,2020,NaN,577,employment
elstat.xlsx,Peloponnisos,EL65,M,2020,NaN,7636,employment
elstat.xlsx,Peloponnisos,EL65,N,2020,NaN,2199,employment
elstat.xlsx,Peloponnisos,EL65,O,2020,NaN,7828,employment
elstat.xlsx,Peloponnisos,EL65,P,2020,NaN,13239,employment
elstat.xlsx,Peloponnisos,EL65,Q,2020,NaN,8697,employment
elstat.xlsx,Peloponnisos,EL65,R,2020,NaN,3478,employment
elstat.xlsx,Peloponnisos,EL65,S,2020,NaN,4285,employment
elstat.xlsx,Peloponnisos,EL65,W,2020,NaN,352,employment
elstat.xlsx,Attiki,EL30,A,2020,NaN,21112,employment
elstat.xlsx,Attiki,EL30,B,2020,NaN,3186,employment
elstat.xlsx,Attiki,EL30,C,2020,NaN,157251,employment
elstat.xlsx,Attiki,EL30,D,2020,NaN,21311,employment
elstat.xlsx,Attiki,EL30,E,2020,NaN,6269,employment
elstat.xlsx,Attiki,EL30,F,2020,NaN,59658,employment
elstat.xlsx,Attiki,EL30,G,2020,NaN,373669,employment
elstat.xlsx,Attiki,EL30,H,2020,NaN,113433,employment
elstat.xlsx,Attiki,EL30,I,2020,NaN,178125,employment
elstat.xlsx,Attiki,EL30,J,2020,NaN,72644,employment
elstat.xlsx,Attiki,EL30,K,2020,NaN,67254,employment
elstat.xlsx,Attiki,EL30,L,2020,NaN,14885,employment
elstat.xlsx,Attiki,EL30,M,2020,NaN,149326,employment
elstat.xlsx,Attiki,EL30,N,2020,NaN,94762,employment
elstat.xlsx,Attiki,EL30,O,2020,NaN,291358,employment
elstat.xlsx,Attiki,EL30,P,2020,NaN,143543,employment
elstat.xlsx,Attiki,EL30,Q,2020,NaN,141320,employment
elstat.xlsx,Attiki,EL30,R,2020,NaN,40758,employment
elstat.xlsx,Attiki,EL30,S,2020,NaN,54896,employment
elstat.xlsx,Attiki,EL30,W,2020,NaN,8860,employment
elstat.xlsx,Voreio Aigaio,EL41,A,2020,NaN,10962,employment
elstat.xlsx,Voreio Aigaio,EL41,B,2020,NaN,2,employment
elstat.xlsx,Voreio Aigaio,EL41,C,2020,NaN,2819,employment
elstat.xlsx,Voreio Aigaio,EL41,D,2020,NaN,179,employment
elstat.xlsx,Voreio Aigaio,EL41,E,2020,NaN,152,employment
elstat.xlsx,Voreio Aigaio,EL41,F,2020,NaN,2366,employment
elstat.xlsx,Voreio Aigaio,EL41,G,2020,NaN,9324,employment
elstat.xlsx,Voreio Aigaio,EL41,H,2020,NaN,1691,employment
elstat.xlsx,Voreio Aigaio,EL41,I,2020,NaN,10001,employment
elstat.xlsx,Voreio Aigaio,EL41,J,2020,NaN,352,employment
elstat.xlsx,Voreio Aigaio,EL41,K,2020,NaN,297,employment
elstat.xlsx,Voreio Aigaio,EL41,L,2020,NaN,144,employment
elstat.xlsx,Voreio Aigaio,EL41,M,2020,NaN,2604,employment
elstat.xlsx,Voreio Aigaio,EL41,N,2020,NaN,898,employment
elstat.xlsx,Voreio Aigaio,EL41,O,2020,NaN,2,employment
elstat.xlsx,Voreio Aigaio,EL41,P,2020,NaN,6342,employment
elstat.xlsx,Voreio Aigaio,EL41,Q,2020,NaN,4227,employment
elstat.xlsx,Voreio Aigaio,EL41,R,2020,NaN,654,employment
elstat.xlsx,Voreio Aigaio,EL41,S,2020,NaN,1706,employment
elstat.xlsx,Voreio Aigaio,EL41,W,2020,NaN,79,employment
elstat.xlsx,Notio Aigaio,EL42,A,2020,NaN,6368,employment
elstat.xlsx,Notio Aigaio,EL42,B,2020,NaN,2,employment
elstat.xlsx,Notio Aigaio,EL42,C,2020,NaN,5080,employment
elstat.xlsx,Notio Aigaio,EL42,D,2020,NaN,243,employment
elstat.xlsx,Notio Aigaio,EL42,E,2020,NaN,605,employment
elstat.xlsx,Notio Aigaio,EL42,F,2020,NaN,8555,employment
elstat.xlsx,Notio Aigaio,EL42,G,2020,NaN,23116,employment
elstat.xlsx,Notio Aigaio,EL42,H,2020,NaN,4410,employment
elstat.xlsx,Notio Aigaio,EL42,I,2020,NaN,50468,employment
elstat.xlsx,Notio Aigaio,EL42,J,2020,NaN,673,employment
elstat.xlsx,Notio Aigaio,EL42,K,2020,NaN,592,employment
elstat.xlsx,Notio Aigaio,EL42,L,2020,NaN,938,employment
elstat.xlsx,Notio Aigaio,EL42,M,2020,NaN,5436,employment
elstat.xlsx,Notio Aigaio,EL42,N,2020,NaN,4214,employment
elstat.xlsx,Notio Aigaio,EL42,O,2020,NaN,2,employment
elstat.xlsx,Notio Aigaio,EL42,P,2020,NaN,9424,employment
elstat.xlsx,Notio Aigaio,EL42,Q,2020,NaN,5355,employment
elstat.xlsx,Notio Aigaio,EL42,R,2020,NaN,2567,employment
elstat.xlsx,Notio Aigaio,EL42,S,2020,NaN,3679,employment
elstat.xlsx,Notio Aigaio,EL42,W,2020,NaN,134,employment
elstat.xlsx,Kriti,EL43,A,2020,NaN,55419,employment
elstat.xlsx,Kriti,EL43,B,2020,NaN,103,employment
elstat.xlsx,Kriti,EL43,C,2020,NaN,14732,employment
elstat.xlsx,Kriti,EL43,D,2020,NaN,1008,employment
elstat.xlsx,Kriti,EL43,E,2020,NaN,1152,employment
elstat.xlsx,Kriti,EL43,F,2020,NaN,11350,employment
elstat.xlsx,Kriti,EL43,G,2020,NaN,40817,employment
elstat.xlsx,Kriti,EL43,H,2020,NaN,8614,employment
elstat.xlsx,Kriti,EL43,I,2020,NaN,47940,employment
elstat.xlsx,Kriti,EL43,J,2020,NaN,2317,employment
elstat.xlsx,Kriti,EL43,K,2020,NaN,2003,employment
elstat.xlsx,Kriti,EL43,L,2020,NaN,958,employment
elstat.xlsx,Kriti,EL43,M,2020,NaN,12007,employment
elstat.xlsx,Kriti,EL43,N,2020,NaN,5632,employment
elstat.xlsx,Kriti,EL43,O,2020,NaN,9115,employment
elstat.xlsx,Kriti,EL43,P,2020,NaN,21645,employment
elstat.xlsx,Kriti,EL43,Q,2020,NaN,15784,employment
elstat.xlsx,Kriti,EL43,R,2020,NaN,3626,employment
elstat.xlsx,Kriti,EL43,S,2020,NaN,6465,employment
elstat.xlsx,Kriti,EL43,W,2020,NaN,1653,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,A,2021,NaN,27937,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,B,2021,NaN,1355,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,C,2021,NaN,16666,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,D,2021,NaN,806,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,E,2021,NaN,975,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,F,2021,NaN,27943,employment
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,G,2021,NaN,4304,employment
